#EventID,Time,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,mag,MagAuthor,EventLocationName
20211218_0000249,2021-12-18T23:33:32.0Z,37.51,36.18,16.0,DDA,EMSC-RTS,DDA,1078739,ml,2.4,DDA,CENTRAL TURKEY
20211217_0000141,2021-12-17T12:05:26.9Z,36.2,35.98,7.0,DDA,EMSC-RTS,DDA,1078272,ml,2.1,DDA,CENTRAL TURKEY
20211214_0000172,2021-12-14T08:49:45.0Z,37.12,37.16,4.0,DDA,EMSC-RTS,DDA,1076875,ml,2.0,DDA,CENTRAL TURKEY
20211212_0000209,2021-12-12T21:25:45.7Z,37.45,35.84,10.0,EMSC,EMSC-RTS,EMSC,1076295,ml,2.6,EMSC,CENTRAL TURKEY
20211212_0000207,2021-12-12T21:23:56.3Z,37.45,35.89,19.0,EMSC,EMSC-RTS,EMSC,1076293,ml,3.3,EMSC,CENTRAL TURKEY
20211212_0000075,2021-12-12T08:27:24.1Z,36.33,36.39,7.0,DDA,EMSC-RTS,DDA,1076121,ml,2.4,DDA,TURKEY-SYRIA BORDER REGION
20211211_0000030,2021-12-11T03:58:53.7Z,37.21,36.78,7.0,DDA,EMSC-RTS,DDA,1075771,ml,2.1,DDA,CENTRAL TURKEY
20211209_0000031,2021-12-09T03:52:32.1Z,38.82,38.06,5.0,EMSC,EMSC-RTS,EMSC,1075115,ml,2.8,EMSC,EASTERN TURKEY
20211209_0000026,2021-12-09T03:28:12.0Z,38.79,38.12,20.0,EMSC,EMSC-RTS,EMSC,1075110,ml,2.9,EMSC,EASTERN TURKEY
20211209_0000023,2021-12-09T03:03:35.4Z,38.77,38.17,5.0,EMSC,EMSC-RTS,EMSC,1075103,ml,2.8,EMSC,EASTERN TURKEY
20211208_0000195,2021-12-08T14:18:02.4Z,37.13,36.8,11.0,DDA,EMSC-RTS,DDA,1074898,ml,2.4,DDA,CENTRAL TURKEY
20211208_0000036,2021-12-08T03:25:20.1Z,38.77,38.15,7.0,DDA,EMSC-RTS,DDA,1074693,ml,2.1,DDA,EASTERN TURKEY
20211204_0000228,2021-12-04T21:05:09.5Z,37.38,35.03,15.0,DDA,EMSC-RTS,DDA,1070749,ml,2.0,DDA,CENTRAL TURKEY
20211202_0000002,2021-12-02T08:11:17.5Z,36.47,35.77,5.0,EMSC,EMSC-RTS,EMSC,1069519,ml,2.6,EMSC,CENTRAL TURKEY
20211130_0000050,2021-11-30T02:54:19.2Z,37.42,35.9,7.0,EMSC,EMSC-RTS,EMSC,1068139,ml,2.8,EMSC,CENTRAL TURKEY
20211128_0000327,2021-11-28T23:04:35.4Z,37.44,35.93,34.0,EMSC,EMSC-RTS,EMSC,1067593,ml,3.1,EMSC,CENTRAL TURKEY
20211127_0000190,2021-11-27T15:40:03.2Z,36.86,35.85,7.0,DDA,EMSC-RTS,DDA,1067065,ml,2.2,DDA,CENTRAL TURKEY
20211123_0000303,2021-11-23T22:18:07.7Z,35.82,35.53,7.0,DDA,EMSC-RTS,DDA,1065878,ml,2.0,DDA,NEAR THE COAST OF SYRIA
20211121_0000123,2021-11-21T11:37:11.1Z,37.37,35.03,7.0,EMSC,EMSC-RTS,EMSC,1065023,ml,2.7,EMSC,CENTRAL TURKEY
20211119_0000084,2021-11-19T08:44:05.3Z,37.03,36.99,6.0,DDA,EMSC-RTS,DDA,1064294,ml,2.0,DDA,CENTRAL TURKEY
20211114_0000099,2021-11-14T08:23:25.9Z,37.41,36.3,16.0,EMSC,EMSC-RTS,EMSC,1062148,ml,2.7,EMSC,CENTRAL TURKEY
20211112_0000112,2021-11-12T10:21:08.4Z,37.05,37.25,7.0,DDA,EMSC-RTS,DDA,1061330,ml,2.0,DDA,CENTRAL TURKEY
20211111_0000163,2021-11-11T17:13:22.6Z,37.29,36.97,7.0,DDA,EMSC-RTS,DDA,1060923,ml,2.7,DDA,CENTRAL TURKEY
20211111_0000137,2021-11-11T14:29:28.8Z,37.39,35.05,7.0,DDA,EMSC-RTS,DDA,1060857,ml,2.2,DDA,CENTRAL TURKEY
20211111_0000060,2021-11-11T07:17:54.8Z,37.38,35.04,7.0,EMSC,EMSC-RTS,EMSC,1060746,ml,3.8,EMSC,CENTRAL TURKEY
20211110_0000164,2021-11-10T11:47:47.8Z,36.59,36.44,2.0,EMSC,EMSC-RTS,EMSC,1060410,ml,2.6,EMSC,TURKEY-SYRIA BORDER REGION
20211110_0000160,2021-11-10T11:40:05.1Z,36.13,35.35,8.0,DDA,EMSC-RTS,DDA,1060406,ml,2.4,DDA,CENTRAL TURKEY
20211110_0000086,2021-11-10T05:47:34.5Z,37.38,35.05,7.0,DDA,EMSC-RTS,DDA,1060305,ml,2.3,DDA,CENTRAL TURKEY
20211109_0000071,2021-11-09T06:19:19.5Z,37.36,35.02,7.0,EMSC,EMSC-RTS,EMSC,1059820,ml,2.4,EMSC,CENTRAL TURKEY
20211109_0000069,2021-11-09T06:17:34.1Z,37.4,35.05,7.0,EMSC,EMSC-RTS,EMSC,1059816,ml,2.5,EMSC,CENTRAL TURKEY
20211109_0000065,2021-11-09T06:13:25.3Z,37.35,35.03,23.0,EMSC,EMSC-RTS,EMSC,1059812,ml,3.1,EMSC,CENTRAL TURKEY
20211109_0000062,2021-11-09T06:06:37.1Z,37.35,35.05,26.0,EMSC,EMSC-RTS,EMSC,1059808,ml,3.3,EMSC,CENTRAL TURKEY
20211107_0000122,2021-11-07T11:58:56.4Z,37.47,35.9,21.0,DDA,EMSC-RTS,DDA,1059114,ml,2.0,DDA,CENTRAL TURKEY
20211106_0000083,2021-11-06T08:32:27.3Z,37.59,36.69,7.0,DDA,EMSC-RTS,DDA,1058747,ml,2.0,DDA,CENTRAL TURKEY
20211105_0000230,2021-11-05T22:12:47.5Z,37.83,36.13,13.0,EMSC,EMSC-RTS,EMSC,1058597,ml,3.0,EMSC,CENTRAL TURKEY
20211103_0000244,2021-11-03T18:53:05.5Z,38.61,37.38,7.0,DDA,EMSC-RTS,DDA,1057719,ml,2.0,DDA,CENTRAL TURKEY
20211102_0000152,2021-11-02T13:34:27.6Z,37.96,37.69,6.0,DDA,EMSC-RTS,DDA,1057148,ml,2.1,DDA,CENTRAL TURKEY
20211030_0000063,2021-10-30T05:43:17.6Z,37.47,37.97,5.0,EMSC,EMSC-RTS,EMSC,1055742,ml,2.6,EMSC,CENTRAL TURKEY
20211028_0000268,2021-10-28T16:12:22.5Z,36.83,36.0,8.0,EMSC,EMSC-RTS,EMSC,1054927,ml,3.3,EMSC,TURKEY-SYRIA BORDER REGION
20211028_0000160,2021-10-28T09:30:37.9Z,37.17,36.36,7.0,DDA,EMSC-RTS,DDA,1054802,ml,2.0,DDA,CENTRAL TURKEY
20211021_0000245,2021-10-21T15:49:05.8Z,37.39,36.29,8.0,EMSC,EMSC-RTS,EMSC,1051207,ml,2.8,EMSC,CENTRAL TURKEY
20211021_0000202,2021-10-21T13:20:18.8Z,37.34,36.41,7.0,DDA,EMSC-RTS,DDA,1051160,ml,2.0,DDA,CENTRAL TURKEY
20211018_0000223,2021-10-18T15:31:40.6Z,38.48,37.08,7.0,DDA,EMSC-RTS,DDA,1049941,ml,2.0,DDA,CENTRAL TURKEY
20211017_0000239,2021-10-17T18:22:51.7Z,36.97,36.74,8.0,EMSC,EMSC-RTS,EMSC,1049540,ml,3.1,EMSC,TURKEY-SYRIA BORDER REGION
20211012_0000069,2021-10-12T06:35:07.9Z,38.76,38.16,7.0,DDA,EMSC-RTS,DDA,1047339,ml,2.5,DDA,EASTERN TURKEY
20211009_0000321,2021-10-09T20:53:50.4Z,37.38,36.31,8.0,EMSC,EMSC-RTS,EMSC,1046308,ml,3.2,EMSC,CENTRAL TURKEY
20211009_0000262,2021-10-09T16:58:47.3Z,37.46,35.9,6.0,EMSC,EMSC-RTS,EMSC,1046236,ml,2.9,EMSC,CENTRAL TURKEY
20211009_0000090,2021-10-09T07:05:04.6Z,37.16,37.18,7.0,DDA,EMSC-RTS,DDA,1045945,ml,2.0,DDA,CENTRAL TURKEY
20211009_0000031,2021-10-09T01:59:40.4Z,38.05,35.17,10.0,DDA,EMSC-RTS,DDA,1045868,ml,2.3,DDA,CENTRAL TURKEY
20211004_0000265,2021-10-04T22:16:02.0Z,37.39,36.11,6.0,EMSC,EMSC-RTS,EMSC,1044187,ml,3.2,EMSC,CENTRAL TURKEY
20211002_0000121,2021-10-02T10:59:08.9Z,38.1,36.62,7.0,DDA,EMSC-RTS,DDA,1043238,ml,2.2,DDA,CENTRAL TURKEY
20211002_0000042,2021-10-02T02:48:03.5Z,38.86,37.83,16.0,DDA,EMSC-RTS,DDA,1043136,ml,2.0,DDA,CENTRAL TURKEY
20211001_0000074,2021-10-01T06:35:42.4Z,38.0,38.12,7.0,DDA,EMSC-RTS,DDA,1042834,ml,2.0,DDA,EASTERN TURKEY
20210930_0000187,2021-09-30T15:13:30.2Z,38.01,38.16,7.0,DDA,EMSC-RTS,DDA,1042620,ml,2.5,DDA,EASTERN TURKEY
20210929_0000173,2021-09-29T13:56:45.7Z,37.99,38.16,7.0,EMSC,EMSC-RTS,EMSC,1042201,ml,2.4,EMSC,EASTERN TURKEY
20210929_0000162,2021-09-29T13:33:14.8Z,37.99,38.17,7.0,EMSC,EMSC-RTS,EMSC,1042185,ml,2.8,EMSC,EASTERN TURKEY
20210926_0000215,2021-09-26T23:29:35.2Z,37.39,35.3,7.0,DDA,EMSC-RTS,DDA,1040987,ml,2.0,DDA,CENTRAL TURKEY
20210926_0000189,2021-09-26T21:15:39.5Z,38.37,38.18,7.0,DDA,EMSC-RTS,DDA,1040952,ml,2.4,DDA,EASTERN TURKEY
20210925_0000132,2021-09-25T19:17:13.0Z,38.1,35.8,5.0,EMSC,EMSC-RTS,EMSC,1040654,ml,2.8,EMSC,CENTRAL TURKEY
20210924_0000172,2021-09-24T16:03:51.8Z,36.2,36.05,12.0,EMSC,EMSC-RTS,EMSC,1040340,ml,2.7,EMSC,TURKEY-SYRIA BORDER REGION
20210921_0000221,2021-09-21T21:53:33.0Z,38.09,35.16,4.0,EMSC,EMSC-RTS,EMSC,1039296,ml,3.4,EMSC,CENTRAL TURKEY
20210921_0000153,2021-09-21T15:24:32.0Z,38.35,38.19,7.0,EMSC,EMSC-RTS,EMSC,1039212,ml,2.9,EMSC,EASTERN TURKEY
20210921_0000049,2021-09-21T07:31:52.8Z,38.37,38.19,7.0,EMSC,EMSC-RTS,EMSC,1038358,ml,3.2,EMSC,EASTERN TURKEY
20210921_0000015,2021-09-21T02:43:19.8Z,35.75,34.67,28.0,ISK,EMSC-RTS,ISK,1038309,ml,2.5,ISK,CYPRUS REGION
20210916_0000167,2021-09-16T14:47:36.5Z,38.11,35.16,7.0,DDA,EMSC-RTS,DDA,1036578,ml,2.2,DDA,CENTRAL TURKEY
20210916_0000087,2021-09-16T09:36:05.7Z,36.27,37.04,8.0,EMSC,EMSC-RTS,EMSC,1036489,ml,2.7,EMSC,TURKEY-SYRIA BORDER REGION
20210915_0000055,2021-09-15T01:39:31.1Z,37.52,36.91,3.0,DDA,EMSC-RTS,DDA,1035973,ml,2.0,DDA,CENTRAL TURKEY
20210914_0000100,2021-09-14T03:40:29.7Z,37.38,35.34,16.0,EMSC,EMSC-RTS,EMSC,1035465,ml,2.5,EMSC,CENTRAL TURKEY
20210913_0000310,2021-09-13T20:27:51.0Z,36.95,36.09,7.0,DDA,EMSC-RTS,DDA,1035226,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20210910_0000219,2021-09-10T21:52:48.4Z,36.33,35.79,7.0,DDA,EMSC-RTS,DDA,1034075,ml,2.0,DDA,CENTRAL TURKEY
20210909_0000220,2021-09-09T23:58:14.7Z,36.94,36.48,7.0,EMSC,EMSC-RTS,EMSC,1033640,ml,3.0,EMSC,TURKEY-SYRIA BORDER REGION
20210909_0000069,2021-09-09T07:36:13.8Z,36.21,35.81,6.0,DDA,EMSC-RTS,DDA,1033421,ml,2.2,DDA,CENTRAL TURKEY
20210909_0000012,2021-09-09T01:42:41.7Z,36.3,35.87,19.0,EMSC,EMSC-RTS,EMSC,1033305,ml,3.9,EMSC,CENTRAL TURKEY
20210908_0000124,2021-09-08T12:17:27.6Z,36.68,37.85,17.0,DDA,EMSC-RTS,DDA,1033129,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210906_0000082,2021-09-06T10:22:11.0Z,38.73,38.17,7.0,DDA,EMSC-RTS,DDA,1032303,ml,2.3,DDA,EASTERN TURKEY
20210901_0000208,2021-09-01T22:23:15.6Z,37.14,36.2,11.0,EMSC,EMSC-RTS,EMSC,1030869,ml,2.9,EMSC,CENTRAL TURKEY
20210901_0000173,2021-09-01T18:20:15.2Z,38.71,38.01,3.0,EMSC,EMSC-RTS,EMSC,1030821,ml,2.6,EMSC,EASTERN TURKEY
20210831_0000209,2021-08-31T16:16:27.2Z,35.8,35.65,12.0,EMSC,EMSC-RTS,EMSC,1030468,ml,2.4,EMSC,NEAR THE COAST OF SYRIA
20210830_0000088,2021-08-30T10:24:15.1Z,37.38,35.05,7.0,DDA,EMSC-RTS,DDA,1029827,ml,2.0,DDA,CENTRAL TURKEY
20210830_0000011,2021-08-30T01:49:16.8Z,37.38,36.21,7.0,EMSC,EMSC-RTS,EMSC,1029708,ml,2.4,EMSC,CENTRAL TURKEY
20210829_0000219,2021-08-29T21:41:16.9Z,37.37,36.2,7.0,DDA,EMSC-RTS,DDA,1029663,ml,2.2,DDA,CENTRAL TURKEY
20210827_0000171,2021-08-27T14:46:38.9Z,38.96,35.69,1.0,EMSC,EMSC-RTS,EMSC,1028870,ml,2.6,EMSC,CENTRAL TURKEY
20210826_0000142,2021-08-26T17:56:54.1Z,37.38,36.2,7.0,DDA,EMSC-RTS,DDA,1028543,ml,2.5,DDA,CENTRAL TURKEY
20210826_0000094,2021-08-26T13:12:53.0Z,35.62,35.69,7.0,DDA,EMSC-RTS,DDA,1028479,ml,2.2,DDA,NEAR THE COAST OF SYRIA
20210824_0000074,2021-08-24T09:22:46.4Z,37.84,37.73,12.0,DDA,EMSC-RTS,DDA,1027740,ml,2.1,DDA,CENTRAL TURKEY
20210824_0000065,2021-08-24T08:35:24.7Z,37.85,37.75,10.0,DDA,EMSC-RTS,DDA,1027729,ml,2.3,DDA,CENTRAL TURKEY
20210823_0000188,2021-08-23T22:47:30.8Z,38.73,38.24,7.0,DDA,EMSC-RTS,DDA,1027601,ml,2.1,DDA,EASTERN TURKEY
20210823_0000187,2021-08-23T22:46:15.8Z,38.74,38.23,7.0,DDA,EMSC-RTS,DDA,1027600,ml,2.4,DDA,EASTERN TURKEY
20210823_0000055,2021-08-23T08:19:07.2Z,37.49,35.04,7.0,DDA,EMSC-RTS,DDA,1027376,ml,2.0,DDA,CENTRAL TURKEY
20210823_0000039,2021-08-23T05:42:43.4Z,36.91,36.98,7.0,DDA,EMSC-RTS,DDA,1027350,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210820_0000208,2021-08-20T20:06:13.5Z,37.12,36.82,8.0,DDA,EMSC-RTS,DDA,1026463,ml,2.0,DDA,CENTRAL TURKEY
20210820_0000080,2021-08-20T09:01:08.0Z,37.36,35.02,16.0,EMSC,EMSC-RTS,EMSC,1026293,ml,2.4,EMSC,CENTRAL TURKEY
20210818_0000060,2021-08-18T07:19:49.1Z,38.69,38.08,7.0,DDA,EMSC-RTS,DDA,1025424,ml,2.0,DDA,EASTERN TURKEY
20210818_0000058,2021-08-18T07:00:05.8Z,38.74,38.02,5.0,EMSC,EMSC-RTS,EMSC,1025412,ml,2.6,EMSC,EASTERN TURKEY
20210816_0000183,2021-08-16T20:05:49.0Z,37.13,36.26,7.0,DDA,EMSC-RTS,DDA,1024674,ml,2.2,DDA,CENTRAL TURKEY
20210815_0000046,2021-08-15T02:25:19.3Z,37.52,35.7,7.0,DDA,EMSC-RTS,DDA,1023707,ml,2.3,DDA,CENTRAL TURKEY
20210815_0000044,2021-08-15T01:07:34.0Z,37.67,38.44,7.0,DDA,EMSC-RTS,DDA,1023705,ml,2.1,DDA,EASTERN TURKEY
20210814_0000138,2021-08-14T11:40:23.2Z,38.01,38.06,7.0,DDA,EMSC-RTS,DDA,1023384,ml,2.1,DDA,EASTERN TURKEY
20210812_0000270,2021-08-12T20:24:10.1Z,37.12,36.84,7.0,DDA,EMSC-RTS,DDA,1022683,ml,2.2,DDA,CENTRAL TURKEY
20210809_0000246,2021-08-09T20:58:34.4Z,36.18,37.68,11.0,DDA,EMSC-RTS,DDA,1021618,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20210806_0000195,2021-08-06T19:27:53.6Z,38.69,38.11,12.0,DDA,EMSC-RTS,DDA,1019973,ml,2.0,DDA,EASTERN TURKEY
20210806_0000192,2021-08-06T19:10:15.0Z,38.73,37.62,7.0,DDA,EMSC-RTS,DDA,1019970,ml,2.3,DDA,CENTRAL TURKEY
20210806_0000058,2021-08-06T07:57:06.1Z,38.68,38.15,1.0,EMSC,EMSC-RTS,EMSC,1019632,ml,3.4,EMSC,EASTERN TURKEY
20210804_0000145,2021-08-04T12:38:16.0Z,38.93,35.68,3.0,EMSC,EMSC-RTS,EMSC,1018589,mb,4.0,EMSC,CENTRAL TURKEY
20210804_0000094,2021-08-04T06:55:59.0Z,36.96,38.46,2.0,EMSC,EMSC-RTS,EMSC,1018482,ml,3.1,EMSC,TURKEY-SYRIA BORDER REGION
20210803_0000197,2021-08-03T16:03:32.5Z,36.9,36.16,7.0,DDA,EMSC-RTS,DDA,1018215,ml,2.5,DDA,TURKEY-SYRIA BORDER REGION
20210803_0000165,2021-08-03T13:45:41.3Z,37.07,37.39,7.0,DDA,EMSC-RTS,DDA,1018173,ml,2.0,DDA,CENTRAL TURKEY
20210802_0000135,2021-08-02T12:08:37.4Z,36.88,38.2,7.0,DDA,EMSC-RTS,DDA,1016376,ml,2.4,DDA,TURKEY-SYRIA BORDER REGION
20210801_0000374,2021-08-01T21:24:10.4Z,36.88,36.7,7.0,DDA,EMSC-RTS,DDA,1016072,ml,2.5,DDA,TURKEY-SYRIA BORDER REGION
20210731_0000047,2021-07-31T06:10:25.1Z,36.99,35.24,7.0,EMSC,EMSC-RTS,EMSC,1015368,ml,2.8,EMSC,CENTRAL TURKEY
20210730_0000243,2021-07-30T20:55:29.7Z,37.42,37.96,7.0,DDA,EMSC-RTS,DDA,1015237,ml,2.3,DDA,CENTRAL TURKEY
20210730_0000197,2021-07-30T17:26:32.5Z,38.94,35.63,8.0,DDA,EMSC-RTS,DDA,1015186,ml,2.5,DDA,CENTRAL TURKEY
20210730_0000156,2021-07-30T12:57:52.1Z,38.14,37.6,7.0,DDA,EMSC-RTS,DDA,1015133,ml,2.3,DDA,CENTRAL TURKEY
20210729_0000027,2021-07-29T03:50:06.4Z,37.47,37.97,8.0,EMSC,EMSC-RTS,EMSC,1014561,ml,2.6,EMSC,CENTRAL TURKEY
20210728_0000127,2021-07-28T15:29:09.5Z,37.42,38.0,7.0,EMSC,EMSC-RTS,EMSC,1014407,ml,2.4,EMSC,EASTERN TURKEY
20210727_0000035,2021-07-27T06:03:56.7Z,37.44,37.99,7.0,DDA,EMSC-RTS,DDA,1013968,ml,2.1,DDA,CENTRAL TURKEY
20210726_0000178,2021-07-26T20:00:14.3Z,37.2,35.59,7.0,DDA,EMSC-RTS,DDA,1013853,ml,2.4,DDA,CENTRAL TURKEY
20210726_0000166,2021-07-26T18:46:20.5Z,38.92,35.58,7.0,DDA,EMSC-RTS,DDA,1013810,ml,2.4,DDA,CENTRAL TURKEY
20210726_0000085,2021-07-26T11:41:07.7Z,37.45,37.98,7.0,DDA,EMSC-RTS,DDA,1013689,ml,2.0,DDA,CENTRAL TURKEY
20210726_0000063,2021-07-26T09:34:28.3Z,37.49,37.96,2.0,EMSC,EMSC-RTS,EMSC,1013654,ml,2.4,EMSC,CENTRAL TURKEY
20210725_0000165,2021-07-25T20:55:05.3Z,37.21,36.44,7.0,EMSC,EMSC-RTS,EMSC,1013443,mb,4.2,EMSC,CENTRAL TURKEY
20210725_0000151,2021-07-25T17:57:30.3Z,37.19,36.44,2.0,EMSC,EMSC-RTS,EMSC,1013420,ml,3.3,EMSC,CENTRAL TURKEY
20210724_0000035,2021-07-24T03:05:33.6Z,38.1,38.49,7.0,DDA,EMSC-RTS,DDA,1012908,ml,2.6,DDA,EASTERN TURKEY
20210720_0000118,2021-07-20T13:20:05.6Z,38.95,35.61,5.0,EMSC,EMSC-RTS,EMSC,1011491,ml,2.8,EMSC,CENTRAL TURKEY
20210720_0000039,2021-07-20T04:48:59.2Z,38.15,38.5,14.0,DDA,EMSC-RTS,DDA,1011387,ml,2.0,DDA,EASTERN TURKEY
20210719_0000049,2021-07-19T07:45:43.6Z,38.9,35.62,6.0,EMSC,EMSC-RTS,EMSC,1011068,ml,3.0,EMSC,CENTRAL TURKEY
20210719_0000047,2021-07-19T07:39:42.6Z,38.94,35.65,3.0,EMSC,EMSC-RTS,EMSC,1011066,ml,3.8,EMSC,CENTRAL TURKEY
20210719_0000046,2021-07-19T07:32:51.9Z,38.96,35.64,1.0,EMSC,EMSC-RTS,EMSC,1011063,ml,3.7,EMSC,CENTRAL TURKEY
20210718_0000033,2021-07-18T03:27:19.4Z,37.28,36.31,2.0,EMSC,EMSC-RTS,EMSC,1010720,ml,2.7,EMSC,CENTRAL TURKEY
20210717_0000023,2021-07-17T02:03:16.5Z,37.28,36.19,13.0,EMSC,EMSC-RTS,EMSC,1010287,ml,3.2,EMSC,CENTRAL TURKEY
20210716_0000170,2021-07-16T18:16:36.1Z,36.55,36.53,7.0,DDA,EMSC-RTS,DDA,1010194,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20210715_0000115,2021-07-15T13:20:53.3Z,37.06,36.06,7.0,DDA,EMSC-RTS,DDA,1009887,ml,2.1,DDA,CENTRAL TURKEY
20210714_0000118,2021-07-14T14:25:39.0Z,37.12,36.75,7.0,DDA,EMSC-RTS,DDA,1009623,ml,2.1,DDA,CENTRAL TURKEY
20210713_0000143,2021-07-13T15:30:23.8Z,38.78,38.16,7.0,DDA,EMSC-RTS,DDA,1009334,ml,2.2,DDA,EASTERN TURKEY
20210712_0000083,2021-07-12T09:51:05.1Z,38.09,38.48,7.0,DDA,EMSC-RTS,DDA,1008925,ml,2.4,DDA,EASTERN TURKEY
20210712_0000034,2021-07-12T02:30:44.1Z,36.31,35.67,7.0,DDA,EMSC-RTS,DDA,1008858,ml,2.1,DDA,CENTRAL TURKEY
20210710_0000052,2021-07-10T03:13:23.5Z,37.15,36.19,7.0,DDA,EMSC-RTS,DDA,1008116,ml,2.0,DDA,CENTRAL TURKEY
20210708_0000163,2021-07-08T21:10:11.8Z,36.52,36.53,10.0,EMSC,EMSC-RTS,EMSC,1007532,ml,2.9,EMSC,TURKEY-SYRIA BORDER REGION
20210705_0000068,2021-07-05T09:35:01.0Z,36.96,38.1,7.0,DDA,EMSC-RTS,DDA,1006581,ml,2.4,DDA,TURKEY-SYRIA BORDER REGION
20210705_0000055,2021-07-05T08:06:18.1Z,36.43,37.67,7.0,DDA,EMSC-RTS,DDA,1006565,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20210705_0000039,2021-07-05T05:45:18.9Z,36.38,37.37,7.0,DDA,EMSC-RTS,DDA,1006541,ml,2.2,DDA,TURKEY-SYRIA BORDER REGION
20210703_0000163,2021-07-03T22:40:11.2Z,38.41,37.1,3.0,DDA,EMSC-RTS,DDA,1006114,ml,2.3,DDA,CENTRAL TURKEY
20210703_0000081,2021-07-03T10:13:58.8Z,37.2,34.63,7.0,DDA,EMSC-RTS,DDA,1006003,ml,2.2,DDA,CENTRAL TURKEY
20210703_0000010,2021-07-03T01:25:23.3Z,38.14,38.47,2.0,EMSC,EMSC-RTS,EMSC,1005904,ml,2.8,EMSC,EASTERN TURKEY
20210702_0000166,2021-07-02T18:52:09.9Z,36.88,36.69,7.0,EMSC,EMSC-RTS,EMSC,1005831,ml,2.7,EMSC,TURKEY-SYRIA BORDER REGION
20210624_0000141,2021-06-24T16:10:57.5Z,36.95,36.84,7.0,EMSC,EMSC-RTS,EMSC,1002538,ml,2.8,EMSC,TURKEY-SYRIA BORDER REGION
20210624_0000053,2021-06-24T07:04:42.3Z,37.56,36.17,17.0,DDA,EMSC-RTS,DDA,1002387,ml,2.6,DDA,CENTRAL TURKEY
20210624_0000042,2021-06-24T05:19:52.7Z,37.33,36.13,7.0,EMSC,EMSC-RTS,EMSC,1002369,ml,2.8,EMSC,CENTRAL TURKEY
20210622_0000085,2021-06-22T07:40:41.1Z,37.55,36.17,7.0,DDA,EMSC-RTS,DDA,1001447,ml,2.1,DDA,CENTRAL TURKEY
20210622_0000046,2021-06-22T00:39:14.0Z,37.55,36.17,20.0,DDA,EMSC-RTS,DDA,1001403,ml,2.3,DDA,CENTRAL TURKEY
20210621_0000072,2021-06-21T06:54:50.4Z,37.17,36.23,7.0,EMSC,EMSC-RTS,EMSC,1000875,ml,3.1,EMSC,CENTRAL TURKEY
20210620_0000119,2021-06-20T13:56:41.4Z,37.44,37.98,7.0,EMSC,EMSC-RTS,EMSC,1000639,mb,4.1,EMSC,CENTRAL TURKEY
20210617_0000043,2021-06-17T04:55:22.8Z,36.08,36.27,49.0,DDA,EMSC-RTS,DDA,999479,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210617_0000045,2021-06-17T04:47:37.5Z,37.25,36.29,7.0,DDA,EMSC-RTS,DDA,999481,ml,2.0,DDA,CENTRAL TURKEY
20210615_0000050,2021-06-15T06:08:06.1Z,37.17,37.23,7.0,DDA,EMSC-RTS,DDA,998788,ml,2.0,DDA,CENTRAL TURKEY
20210613_0000195,2021-06-13T20:32:15.0Z,37.47,36.02,7.0,DDA,EMSC-RTS,DDA,997522,ml,2.0,DDA,CENTRAL TURKEY
20210607_0000205,2021-06-07T20:31:44.8Z,37.41,36.29,7.0,DDA,EMSC-RTS,DDA,994758,ml,2.5,DDA,CENTRAL TURKEY
20210604_0000058,2021-06-04T09:51:08.9Z,36.43,37.89,10.0,DDA,EMSC-RTS,DDA,992581,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20210604_0000028,2021-06-04T02:29:13.0Z,38.16,37.12,7.0,DDA,EMSC-RTS,DDA,992473,ml,2.0,DDA,CENTRAL TURKEY
20210603_0000048,2021-06-03T04:38:48.7Z,37.32,35.03,21.0,EMSC,EMSC-RTS,EMSC,992097,ml,2.8,EMSC,CENTRAL TURKEY
20210603_0000041,2021-06-03T04:26:44.9Z,37.4,35.05,7.0,EMSC,EMSC-RTS,EMSC,992089,ml,3.8,EMSC,CENTRAL TURKEY
20210602_0000203,2021-06-02T22:47:38.8Z,38.14,37.58,10.0,EMSC,EMSC-RTS,EMSC,992003,ml,2.8,EMSC,CENTRAL TURKEY
20210602_0000051,2021-06-02T06:21:19.5Z,37.58,36.16,18.0,DDA,EMSC-RTS,DDA,991814,ml,2.2,DDA,CENTRAL TURKEY
20210602_0000048,2021-06-02T06:14:28.3Z,37.56,36.17,6.0,EMSC,EMSC-RTS,EMSC,991810,mb,4.3,EMSC,CENTRAL TURKEY
20210531_0000150,2021-05-31T17:15:25.0Z,37.71,37.1,7.0,EMSC,EMSC-RTS,EMSC,991172,ml,2.9,EMSC,CENTRAL TURKEY
20210530_0000233,2021-05-30T23:25:41.6Z,37.36,35.27,7.0,DDA,EMSC-RTS,DDA,990994,ml,2.3,DDA,CENTRAL TURKEY
20210530_0000152,2021-05-30T16:13:36.0Z,37.91,37.93,5.0,EMSC,EMSC-RTS,EMSC,990776,ml,3.1,EMSC,CENTRAL TURKEY
